candle_date_time_kst,market,candle_date_time_utc,open,high,low,close,timestamp,value,volume,unit
2025-01-23 09:29:00,KRW-BTC,2025-01-23T00:29:00,154293000,154511000,154291000,154470000,1737592199126,175144056.64739,1.13482677,1
2025-01-23 09:30:00,KRW-BTC,2025-01-23T00:30:00,154470000,154647000,154433000,154627000,1737592258261,31490473.85533,0.20374511,1
2025-01-23 09:31:00,KRW-BTC,2025-01-23T00:31:00,154628000,154643000,154489000,154489000,1737592315989,47807985.1654,0.30936997,1
2025-01-23 09:32:00,KRW-BTC,2025-01-23T00:32:00,154477000,154548000,154417000,154548000,1737592378899,123930838.5729,0.80242339,1
2025-01-23 09:33:00,KRW-BTC,2025-01-23T00:33:00,154538000,154670000,154502000,154670000,1737592439792,79744392.91531,0.51603736,1
2025-01-23 09:34:00,KRW-BTC,2025-01-23T00:34:00,154670000,154771000,154625000,154676000,1737592498302,33696349.47907,0.21785037,1
2025-01-23 09:35:00,KRW-BTC,2025-01-23T00:35:00,154676000,154676000,154591000,154623000,1737592555646,16535885.07905,0.10692361,1
2025-01-23 09:36:00,KRW-BTC,2025-01-23T00:36:00,154623000,154628000,154566000,154566000,1737592619692,177326649.31702,1.1470841,1
2025-01-23 09:37:00,KRW-BTC,2025-01-23T00:37:00,154586000,154676000,154537000,154555000,1737592672629,64441663.65435,0.41691332,1
2025-01-23 09:38:00,KRW-BTC,2025-01-23T00:38:00,154644000,154644000,154526000,154526000,1737592735181,39839544.38411,0.25777191,1
2025-01-23 09:39:00,KRW-BTC,2025-01-23T00:39:00,154558000,154666000,154558000,154580000,1737592798215,24036624.80666,0.1554559,1
2025-01-23 09:40:00,KRW-BTC,2025-01-23T00:40:00,154579000,154580000,154530000,154530000,1737592855248,22320031.41776,0.14440166,1
2025-01-23 09:41:00,KRW-BTC,2025-01-23T00:41:00,154526000,154687000,154523000,154621000,1737592918498,66535774.2187,0.43049197,1
2025-01-23 09:42:00,KRW-BTC,2025-01-23T00:42:00,154684000,154687000,154502000,154502000,1737592979976,78434852.59995,0.50761253,1
2025-01-23 09:43:00,KRW-BTC,2025-01-23T00:43:00,154502000,154512000,154502000,154502000,1737593038420,133532765.11451,0.86426589,1
2025-01-23 09:44:00,KRW-BTC,2025-01-23T00:44:00,154502000,154502000,154293000,154293000,1737593098692,186969538.21531,1.21087531,1
2025-01-23 09:45:00,KRW-BTC,2025-01-23T00:45:00,154294000,154414000,154290000,154400000,1737593158271,97889842.4249,0.63439816,1
2025-01-23 09:46:00,KRW-BTC,2025-01-23T00:46:00,154307000,154407000,154300000,154306000,1737593216768,19913157.18424,0.1290236,1
2025-01-23 09:47:00,KRW-BTC,2025-01-23T00:47:00,154306000,154306000,154162000,154259000,1737593279670,253166231.11818,1.64152127,1
2025-01-23 09:48:00,KRW-BTC,2025-01-23T00:48:00,154259000,154259000,154150000,154150000,1737593339951,178406767.54703,1.15723074,1
2025-01-23 09:49:00,KRW-BTC,2025-01-23T00:49:00,154150000,154199000,154150000,154198000,1737593397323,132341288.77055,0.85834197,1
2025-01-23 09:50:00,KRW-BTC,2025-01-23T00:50:00,154198000,154199000,154190000,154190000,1737593458302,80452309.51036,0.52174575,1
2025-01-23 09:51:00,KRW-BTC,2025-01-23T00:51:00,154197000,154198000,154006000,154023000,1737593519063,204720645.0901,1.32857294,1
2025-01-23 09:52:00,KRW-BTC,2025-01-23T00:52:00,154021000,154055000,154000000,154055000,1737593579893,349152696.1353,2.26695234,1
2025-01-23 09:53:00,KRW-BTC,2025-01-23T00:53:00,154055000,154198000,154020000,154193000,1737593639945,122595374.19473,0.79573812,1
2025-01-23 09:54:00,KRW-BTC,2025-01-23T00:54:00,154195000,154258000,154099000,154257000,1737593698340,199181122.9149,1.29230546,1
2025-01-23 09:55:00,KRW-BTC,2025-01-23T00:55:00,154258000,154300000,154255000,154300000,1737593759550,30999848.62141,0.20093722,1
2025-01-23 09:56:00,KRW-BTC,2025-01-23T00:56:00,154300000,154305000,154151000,154304000,1737593819125,132614105.40806,0.85979103,1
2025-01-23 09:57:00,KRW-BTC,2025-01-23T00:57:00,154302000,154377000,154204000,154217000,1737593876968,89480257.86299,0.57969704,1
2025-01-23 09:58:00,KRW-BTC,2025-01-23T00:58:00,154290000,154311000,154217000,154285000,1737593935318,55143939.71768,0.35738948,1
2025-01-23 09:59:00,KRW-BTC,2025-01-23T00:59:00,154272000,154285000,154182000,154217000,1737593998699,42118012.54513,0.2731007,1
2025-01-23 10:00:00,KRW-BTC,2025-01-23T01:00:00,154217000,154217000,154103000,154215000,1737594057760,55372567.87382,0.35920016,1
2025-01-23 10:01:00,KRW-BTC,2025-01-23T01:01:00,154128000,154175000,154106000,154107000,1737594116253,19271992.10922,0.1250485,1
2025-01-23 10:02:00,KRW-BTC,2025-01-23T01:02:00,154107000,154200000,154106000,154200000,1737594177516,151209213.97277,0.98116996,1
2025-01-23 10:03:00,KRW-BTC,2025-01-23T01:03:00,154200000,154311000,154199000,154311000,1737594237387,100132569.28399,0.64894339,1
2025-01-23 10:04:00,KRW-BTC,2025-01-23T01:04:00,154311000,154311000,154241000,154241000,1737594296160,29092563.77821,0.18856434,1
2025-01-23 10:05:00,KRW-BTC,2025-01-23T01:05:00,154201000,154241000,154185000,154201000,1737594357398,30313961.16367,0.19658318,1
2025-01-23 10:06:00,KRW-BTC,2025-01-23T01:06:00,154201000,154201000,154100000,154107000,1737594419794,152766423.41197,0.99128222,1
2025-01-23 10:07:00,KRW-BTC,2025-01-23T01:07:00,154107000,154107000,154082000,154107000,1737594479500,75924371.85664,0.49269576,1
2025-01-23 10:08:00,KRW-BTC,2025-01-23T01:08:00,154107000,154188000,154092000,154107000,1737594538261,27397370.11654,0.17777737,1
2025-01-23 10:09:00,KRW-BTC,2025-01-23T01:09:00,154107000,154163000,154072000,154151000,1737594599364,53140550.75584,0.34484239,1
2025-01-23 10:10:00,KRW-BTC,2025-01-23T01:10:00,154151000,154151000,154059000,154059000,1737594659251,142473845.02865,0.92462723,1
2025-01-23 10:11:00,KRW-BTC,2025-01-23T01:11:00,154060000,154113000,154024000,154024000,1737594718386,134877868.33697,0.8755909,1
2025-01-23 10:12:00,KRW-BTC,2025-01-23T01:12:00,154055000,154113000,154024000,154113000,1737594779817,24248516.92416,0.15737771,1
2025-01-23 10:13:00,KRW-BTC,2025-01-23T01:13:00,154113000,154200000,154111000,154197000,1737594837838,51309614.87519,0.33286502,1
2025-01-23 10:14:00,KRW-BTC,2025-01-23T01:14:00,154197000,154197000,154141000,154156000,1737594889336,11512015.7541,0.07467802,1
2025-01-23 10:15:00,KRW-BTC,2025-01-23T01:15:00,154157000,154197000,154157000,154175000,1737594957346,16541139.68402,0.10729281,1
2025-01-23 10:16:00,KRW-BTC,2025-01-23T01:16:00,154157000,154157000,154141000,154157000,1737595017249,22252608.35021,0.14436353,1
2025-01-23 10:17:00,KRW-BTC,2025-01-23T01:17:00,154157000,154157000,154155000,154157000,1737595074284,9244314.90835,0.05996751,1
2025-01-23 10:18:00,KRW-BTC,2025-01-23T01:18:00,154157000,154197000,154156000,154160000,1737595139988,142075165.62467,0.92155393,1
2025-01-23 10:19:00,KRW-BTC,2025-01-23T01:19:00,154160000,154200000,154141000,154200000,1737595199629,56072375.03833,0.36372048,1
2025-01-23 10:20:00,KRW-BTC,2025-01-23T01:20:00,154197000,154200000,154141000,154199000,1737595259828,53979657.82687,0.35007184,1
2025-01-23 10:21:00,KRW-BTC,2025-01-23T01:21:00,154199000,154200000,154141000,154199000,1737595318694,208214492.0495,1.35075381,1
2025-01-23 10:22:00,KRW-BTC,2025-01-23T01:22:00,154199000,154199000,154149000,154196000,1737595378259,1765902.37013,0.01145226,1
2025-01-23 10:23:00,KRW-BTC,2025-01-23T01:23:00,154196000,154311000,154194000,154298000,1737595439870,184632052.05848,1.19726171,1
2025-01-23 10:24:00,KRW-BTC,2025-01-23T01:24:00,154297000,154303000,154169000,154240000,1737595497772,35221456.16165,0.2283377,1
2025-01-23 10:25:00,KRW-BTC,2025-01-23T01:25:00,154214000,154298000,154208000,154258000,1737595558301,75224936.63314,0.48767468,1
2025-01-23 10:26:00,KRW-BTC,2025-01-23T01:26:00,154259000,154311000,154258000,154311000,1737595619782,127132305.35397,0.82394273,1
2025-01-23 10:27:00,KRW-BTC,2025-01-23T01:27:00,154311000,154311000,154309000,154311000,1737595678895,86417269.31818,0.56002149,1
2025-01-23 10:28:00,KRW-BTC,2025-01-23T01:28:00,154311000,154395000,154310000,154394000,1737595739388,109620707.67133,0.71031896,1
2025-01-23 10:29:00,KRW-BTC,2025-01-23T01:29:00,154394000,154401000,154393000,154401000,1737595799895,43431806.36738,0.28129854,1
2025-01-23 10:30:00,KRW-BTC,2025-01-23T01:30:00,154401000,154586000,154401000,154585000,1737595857826,26470020.09567,0.17134972,1
2025-01-23 10:31:00,KRW-BTC,2025-01-23T01:31:00,154586000,154586000,154423000,154441000,1737595919740,16220831.1572,0.10499518,1
2025-01-23 10:32:00,KRW-BTC,2025-01-23T01:32:00,154440000,154446000,154396000,154413000,1737595977181,37446207.652,0.24251289,1
2025-01-23 10:33:00,KRW-BTC,2025-01-23T01:33:00,154413000,154471000,154412000,154412000,1737596038368,39647984.99823,0.25673516,1
2025-01-23 10:34:00,KRW-BTC,2025-01-23T01:34:00,154412000,154421000,154395000,154396000,1737596099695,22931009.77843,0.14851389,1
2025-01-23 10:35:00,KRW-BTC,2025-01-23T01:35:00,154396000,154396000,154295000,154334000,1737596159771,91218479.70717,0.59089248,1
2025-01-23 10:36:00,KRW-BTC,2025-01-23T01:36:00,154334000,154345000,154303000,154303000,1737596218687,44063069.24344,0.28552781,1
2025-01-23 10:37:00,KRW-BTC,2025-01-23T01:37:00,154303000,154304000,154295000,154304000,1737596263786,32394145.86031,0.20994076,1
2025-01-23 10:38:00,KRW-BTC,2025-01-23T01:38:00,154313000,154422000,154313000,154422000,1737596330910,39090761.63319,0.25318229,1
2025-01-23 10:39:00,KRW-BTC,2025-01-23T01:39:00,154422000,154445000,154294000,154336000,1737596399956,99894956.4391,0.64721814,1
2025-01-23 10:40:00,KRW-BTC,2025-01-23T01:40:00,154332000,154385000,154284000,154289000,1737596459827,12999539.83078,0.08424367,1
2025-01-23 10:41:00,KRW-BTC,2025-01-23T01:41:00,154290000,154390000,154288000,154350000,1737596517094,16828290.18141,0.1090381,1
2025-01-23 10:42:00,KRW-BTC,2025-01-23T01:42:00,154350000,154350000,154350000,154350000,1737596520000,199134.6525,0.00129015,1
