candle_date_time_kst,market,candle_date_time_utc,open,high,low,close,timestamp,value,volume,unit
2025-01-23 07:12:00,KRW-BTC,2025-01-22T22:12:00,155050000,155050000,155018000,155050000,1737584071958,80472439.27731,0.51901616,3
2025-01-23 07:15:00,KRW-BTC,2025-01-22T22:15:00,155018000,155050000,154800000,154800000,1737584271131,91327839.55484,0.58942806,3
2025-01-23 07:18:00,KRW-BTC,2025-01-22T22:18:00,154864000,154957000,154800000,154800000,1737584455116,93450673.81214,0.6035316,3
2025-01-23 07:21:00,KRW-BTC,2025-01-22T22:21:00,154800000,154878000,154760000,154873000,1737584639615,107740624.26289,0.6960437,3
2025-01-23 07:24:00,KRW-BTC,2025-01-22T22:24:00,154873000,154874000,154852000,154874000,1737584819541,269145324.59952,1.73783886,3
2025-01-23 07:27:00,KRW-BTC,2025-01-22T22:27:00,154874000,155050000,154817000,154975000,1737584997618,460733959.02688,2.9747374,3
2025-01-23 07:30:00,KRW-BTC,2025-01-22T22:30:00,154975000,155244000,154966000,155244000,1737585179782,175719097.79643,1.13287727,3
2025-01-23 07:33:00,KRW-BTC,2025-01-22T22:33:00,155247000,155468000,155247000,155463000,1737585356079,210276727.84667,1.35343427,3
2025-01-23 07:36:00,KRW-BTC,2025-01-22T22:36:00,155434000,155668000,155374000,155437000,1737585535821,244461697.14398,1.57189303,3
2025-01-23 07:39:00,KRW-BTC,2025-01-22T22:39:00,155436000,155437000,155000000,155252000,1737585718160,175079057.16968,1.12792028,3
2025-01-23 07:42:00,KRW-BTC,2025-01-22T22:42:00,155261000,155298000,155156000,155258000,1737585897874,137413938.12123,0.8852731,3
2025-01-23 07:45:00,KRW-BTC,2025-01-22T22:45:00,155258000,155258000,155087000,155198000,1737586079310,133388350.27847,0.85930984,3
2025-01-23 07:48:00,KRW-BTC,2025-01-22T22:48:00,155198000,155199000,155081000,155115000,1737586259211,92038621.32248,0.59335802,3
2025-01-23 07:51:00,KRW-BTC,2025-01-22T22:51:00,155121000,155199000,155086000,155093000,1737586439844,137107563.686,0.88371605,3
2025-01-23 07:54:00,KRW-BTC,2025-01-22T22:54:00,155093000,155189000,155088000,155132000,1737586612126,38179450.73597,0.24604078,3
2025-01-23 07:57:00,KRW-BTC,2025-01-22T22:57:00,155133000,155188000,154900000,154903000,1737586799591,240842762.88128,1.55351706,3
2025-01-23 08:00:00,KRW-BTC,2025-01-22T23:00:00,154904000,155213000,154900000,155213000,1737586976244,304231620.59235,1.9616739,3
2025-01-23 08:03:00,KRW-BTC,2025-01-22T23:03:00,155234000,155435000,155169000,155435000,1737587159854,315929883.80007,2.03411234,3
2025-01-23 08:06:00,KRW-BTC,2025-01-22T23:06:00,155420000,155435000,155188000,155333000,1737587333963,397003546.83734,2.55631639,3
2025-01-23 08:09:00,KRW-BTC,2025-01-22T23:09:00,155282000,155318000,154905000,154973000,1737587519933,378458729.96008,2.44079489,3
2025-01-23 08:12:00,KRW-BTC,2025-01-22T23:12:00,154973000,155309000,154973000,155241000,1737587699114,142870768.53764,0.92127512,3
2025-01-23 08:15:00,KRW-BTC,2025-01-22T23:15:00,155230000,155303000,155111000,155273000,1737587870411,310537183.22795,2.00057028,3
2025-01-23 08:18:00,KRW-BTC,2025-01-22T23:18:00,155193000,155273000,155029000,155071000,1737588059941,244168037.86093,1.57407472,3
2025-01-23 08:21:00,KRW-BTC,2025-01-22T23:21:00,155030000,155086000,154943000,155075000,1737588235111,244209360.50836,1.5755843,3
2025-01-23 08:24:00,KRW-BTC,2025-01-22T23:24:00,155075000,155080000,154988000,155053000,1737588414973,82922521.72164,0.53493053,3
2025-01-23 08:27:00,KRW-BTC,2025-01-22T23:27:00,155064000,155064000,154992000,155063000,1737588594280,21577236.09204,0.13917023,3
2025-01-23 08:30:00,KRW-BTC,2025-01-22T23:30:00,155063000,155063000,154984000,155043000,1737588771527,26290772.86001,0.16961276,3
2025-01-23 08:33:00,KRW-BTC,2025-01-22T23:33:00,155027000,155043000,154928000,155029000,1737588959402,143261948.66275,0.92445191,3
2025-01-23 08:36:00,KRW-BTC,2025-01-22T23:36:00,155020000,155086000,155000000,155086000,1737589138635,271263577.62602,1.74968882,3
2025-01-23 08:39:00,KRW-BTC,2025-01-22T23:39:00,155086000,155176000,155080000,155084000,1737589318478,120702578.68132,0.77828528,3
2025-01-23 08:42:00,KRW-BTC,2025-01-22T23:42:00,155084000,155084000,155061000,155066000,1737589494708,79235280.88668,0.51093441,3
2025-01-23 08:45:00,KRW-BTC,2025-01-22T23:45:00,155067000,155083000,154910000,155003000,1737589669006,165404184.94798,1.06712465,3
2025-01-23 08:48:00,KRW-BTC,2025-01-22T23:48:00,155060000,155070000,154962000,155039000,1737589857368,140422799.12225,0.90587133,3
2025-01-23 08:51:00,KRW-BTC,2025-01-22T23:51:00,155039000,155047000,154936000,154950000,1737590037892,154503847.56608,0.99696238,3
2025-01-23 08:54:00,KRW-BTC,2025-01-22T23:54:00,154950000,154961000,154821000,154934000,1737590210233,400932552.90863,2.58903249,3
2025-01-23 08:57:00,KRW-BTC,2025-01-22T23:57:00,154928000,154944000,154846000,154928000,1737590398500,40138609.03707,0.25910638,3
2025-01-23 09:00:00,KRW-BTC,2025-01-23T00:00:00,154931000,154983000,154853000,154916000,1737590579486,116359926.33639,0.75116763,3
2025-01-23 09:03:00,KRW-BTC,2025-01-23T00:03:00,154916000,155046000,154800000,155028000,1737590759205,396706371.99594,2.56091132,3
2025-01-23 09:06:00,KRW-BTC,2025-01-23T00:06:00,154950000,155083000,154851000,155072000,1737590939309,374362916.45981,2.41583063,3
2025-01-23 09:09:00,KRW-BTC,2025-01-23T00:09:00,155066000,155083000,154810000,154847000,1737591116546,133254738.19186,0.85980108,3
2025-01-23 09:12:00,KRW-BTC,2025-01-23T00:12:00,154939000,154968000,154840000,154890000,1737591299933,82353730.35265,0.53167031,3
2025-01-23 09:15:00,KRW-BTC,2025-01-23T00:15:00,154876000,154947000,154810000,154903000,1737591478041,91338079.64402,0.58973762,3
2025-01-23 09:18:00,KRW-BTC,2025-01-23T00:18:00,154841000,154936000,154739000,154739000,1737591659451,353355031.49343,2.28308442,3
2025-01-23 09:21:00,KRW-BTC,2025-01-23T00:21:00,154734000,154739000,154518000,154537000,1737591838763,273649947.75444,1.76963737,3
2025-01-23 09:24:00,KRW-BTC,2025-01-23T00:24:00,154537000,154549000,154161000,154237000,1737592018808,495551280.63584,3.21104191,3
2025-01-23 09:27:00,KRW-BTC,2025-01-23T00:27:00,154238000,154511000,154237000,154470000,1737592199126,443155689.43644,2.87184417,3
2025-01-23 09:30:00,KRW-BTC,2025-01-23T00:30:00,154470000,154647000,154417000,154548000,1737592378899,203229297.59363,1.31553847,3
2025-01-23 09:33:00,KRW-BTC,2025-01-23T00:33:00,154538000,154771000,154502000,154623000,1737592555646,129976627.47343,0.84081134,3
2025-01-23 09:36:00,KRW-BTC,2025-01-23T00:36:00,154623000,154676000,154526000,154526000,1737592735181,281607857.35548,1.82176933,3
2025-01-23 09:39:00,KRW-BTC,2025-01-23T00:39:00,154558000,154687000,154523000,154621000,1737592918498,112892430.44312,0.73034953,3
2025-01-23 09:42:00,KRW-BTC,2025-01-23T00:42:00,154684000,154687000,154293000,154293000,1737593098692,398937155.92977,2.58275373,3
2025-01-23 09:45:00,KRW-BTC,2025-01-23T00:45:00,154294000,154414000,154162000,154259000,1737593279670,370969230.72732,2.40494303,3
2025-01-23 09:48:00,KRW-BTC,2025-01-23T00:48:00,154259000,154259000,154150000,154190000,1737593458302,391200365.82794,2.53731846,3
2025-01-23 09:51:00,KRW-BTC,2025-01-23T00:51:00,154197000,154198000,154000000,154193000,1737593639945,676468715.42013,4.3912634,3
2025-01-23 09:54:00,KRW-BTC,2025-01-23T00:54:00,154195000,154305000,154099000,154304000,1737593819125,362795076.94437,2.35303371,3
2025-01-23 09:57:00,KRW-BTC,2025-01-23T00:57:00,154302000,154377000,154182000,154217000,1737593998699,186742210.1258,1.21018722,3
2025-01-23 10:00:00,KRW-BTC,2025-01-23T01:00:00,154217000,154217000,154103000,154200000,1737594177516,225853773.95581,1.46541862,3
2025-01-23 10:03:00,KRW-BTC,2025-01-23T01:03:00,154200000,154311000,154185000,154201000,1737594357398,159539094.22587,1.03409091,3
2025-01-23 10:06:00,KRW-BTC,2025-01-23T01:06:00,154201000,154201000,154082000,154107000,1737594538261,256088165.38515,1.66175535,3
2025-01-23 10:09:00,KRW-BTC,2025-01-23T01:09:00,154107000,154163000,154024000,154024000,1737594718386,330492264.12146,2.14506052,3
2025-01-23 10:12:00,KRW-BTC,2025-01-23T01:12:00,154055000,154200000,154024000,154156000,1737594889336,87070147.55345,0.56492075,3
2025-01-23 10:15:00,KRW-BTC,2025-01-23T01:15:00,154157000,154197000,154141000,154157000,1737595074284,48038062.94258,0.31162385,3
2025-01-23 10:18:00,KRW-BTC,2025-01-23T01:18:00,154157000,154200000,154141000,154199000,1737595259828,252127198.48987,1.63534625,3
2025-01-23 10:21:00,KRW-BTC,2025-01-23T01:21:00,154199000,154311000,154141000,154298000,1737595439870,394612446.47811,2.55946778,3
2025-01-23 10:24:00,KRW-BTC,2025-01-23T01:24:00,154297000,154311000,154169000,154311000,1737595619782,237578698.14876,1.53995511,3
2025-01-23 10:27:00,KRW-BTC,2025-01-23T01:27:00,154311000,154401000,154309000,154401000,1737595799895,239469783.35689,1.55163899,3
2025-01-23 10:30:00,KRW-BTC,2025-01-23T01:30:00,154401000,154586000,154396000,154413000,1737595977181,80137058.90487,0.51885779,3
2025-01-23 10:33:00,KRW-BTC,2025-01-23T01:33:00,154413000,154471000,154295000,154334000,1737596137000,149235559.959,0.96658119,3
