candle_date_time_kst,market,candle_date_time_utc,open,high,low,close,timestamp,value,volume,unit
2025-01-21 19:39:00,KRW-BTC,2025-01-21T10:39:00,155408000,155528000,155333000,155476000,1737456118834,309213149.02931,1.98987443,3
2025-01-21 19:42:00,KRW-BTC,2025-01-21T10:42:00,155476000,155495000,155362000,155379000,1737456296320,162023757.58411,1.04238197,3
2025-01-21 19:45:00,KRW-BTC,2025-01-21T10:45:00,155386000,155462000,155322000,155413000,1737456478528,398148412.8538,2.5627253,3
2025-01-21 19:48:00,KRW-BTC,2025-01-21T10:48:00,155354000,155485000,155338000,155390000,1737456659815,93148748.46393,0.59944644,3
2025-01-21 19:51:00,KRW-BTC,2025-01-21T10:51:00,155388000,155722000,155368000,155525000,1737456839826,586569526.41264,3.77230021,3
2025-01-21 19:54:00,KRW-BTC,2025-01-21T10:54:00,155525000,155664000,155525000,155585000,1737457018579,66358888.6981,0.42644653,3
2025-01-21 19:57:00,KRW-BTC,2025-01-21T10:57:00,155582000,155585000,155331000,155430000,1737457199104,183735783.01651,1.18200043,3
2025-01-21 20:00:00,KRW-BTC,2025-01-21T11:00:00,155383000,155450000,155327000,155449000,1737457378486,184686747.36257,1.18862331,3
2025-01-21 20:03:00,KRW-BTC,2025-01-21T11:03:00,155450000,155450000,155380000,155433000,1737457553799,290344048.44956,1.8678057,3
2025-01-21 20:06:00,KRW-BTC,2025-01-21T11:06:00,155390000,155561000,155380000,155514000,1737457738377,328373637.88614,2.11294007,3
2025-01-21 20:09:00,KRW-BTC,2025-01-21T11:09:00,155533000,155725000,155466000,155725000,1737457916762,194504673.24509,1.2498585,3
2025-01-21 20:12:00,KRW-BTC,2025-01-21T11:12:00,155725000,155891000,155601000,155785000,1737458099354,549208119.68179,3.52597608,3
2025-01-21 20:15:00,KRW-BTC,2025-01-21T11:15:00,155785000,155985000,155606000,155873000,1737458279907,420824570.00272,2.70088573,3
2025-01-21 20:18:00,KRW-BTC,2025-01-21T11:18:00,155873000,155920000,155699000,155704000,1737458458161,292229908.68764,1.87580307,3
2025-01-21 20:21:00,KRW-BTC,2025-01-21T11:21:00,155723000,155756000,155551000,155553000,1737458639991,298008576.43174,1.91480267,3
2025-01-21 20:24:00,KRW-BTC,2025-01-21T11:24:00,155553000,155826000,155533000,155812000,1737458819824,563319470.56824,3.61687749,3
2025-01-21 20:27:00,KRW-BTC,2025-01-21T11:27:00,155812000,155826000,155582000,155604000,1737458999486,591642960.07516,3.79781979,3
2025-01-21 20:30:00,KRW-BTC,2025-01-21T11:30:00,155604000,155691000,155301000,155558000,1737459179846,749204873.82244,4.81714798,3
2025-01-21 20:33:00,KRW-BTC,2025-01-21T11:33:00,155558000,155600000,155370000,155410000,1737459359874,379072697.7951,2.43858276,3
2025-01-21 20:36:00,KRW-BTC,2025-01-21T11:36:00,155496000,155827000,155374000,155785000,1737459539945,467974552.20315,3.00661526,3
2025-01-21 20:39:00,KRW-BTC,2025-01-21T11:39:00,155823000,155826000,155539000,155539000,1737459719928,354723132.9282,2.27786125,3
2025-01-21 20:42:00,KRW-BTC,2025-01-21T11:42:00,155539000,155706000,155491000,155673000,1737459899036,561465756.08646,3.60912328,3
2025-01-21 20:45:00,KRW-BTC,2025-01-21T11:45:00,155552000,155666000,155370000,155373000,1737460079035,526570877.21727,3.38607482,3
2025-01-21 20:48:00,KRW-BTC,2025-01-21T11:48:00,155373000,155542000,155302000,155363000,1737460256783,471261842.37653,3.03225228,3
2025-01-21 20:51:00,KRW-BTC,2025-01-21T11:51:00,155400000,155487000,155341000,155422000,1737460439618,305335733.77644,1.96498078,3
2025-01-21 20:54:00,KRW-BTC,2025-01-21T11:54:00,155361000,155487000,155348000,155364000,1737460619941,331538790.21854,2.13293619,3
2025-01-21 20:57:00,KRW-BTC,2025-01-21T11:57:00,155364000,155484000,155280000,155291000,1737460799697,575396189.51712,3.70485009,3
2025-01-21 21:00:00,KRW-BTC,2025-01-21T12:00:00,155291000,155422000,155260000,155422000,1737460979505,548087148.61527,3.52862879,3
2025-01-21 21:03:00,KRW-BTC,2025-01-21T12:03:00,155421000,155421000,155151000,155152000,1737461159181,310974114.41098,2.00223237,3
2025-01-21 21:06:00,KRW-BTC,2025-01-21T12:06:00,155167000,155285000,155138000,155142000,1737461339823,276056717.25588,1.77900332,3
2025-01-21 21:09:00,KRW-BTC,2025-01-21T12:09:00,155142000,155366000,155142000,155348000,1737461519074,292863144.204,1.88671394,3
2025-01-21 21:12:00,KRW-BTC,2025-01-21T12:12:00,155251000,155400000,155236000,155400000,1737461699871,142456190.47731,0.91736602,3
2025-01-21 21:15:00,KRW-BTC,2025-01-21T12:15:00,155422000,156000000,155291000,156000000,1737461879578,1273925003.97059,8.17427155,3
2025-01-21 21:18:00,KRW-BTC,2025-01-21T12:18:00,156000000,156481000,155999000,156277000,1737462058723,1112781557.09728,7.12531609,3
2025-01-21 21:21:00,KRW-BTC,2025-01-21T12:21:00,156275000,156277000,155986000,156127000,1737462239880,1400468913.98676,8.97156265,3
2025-01-21 21:24:00,KRW-BTC,2025-01-21T12:24:00,156108000,156125000,155700000,155705000,1737462414389,418360827.12536,2.68336056,3
2025-01-21 21:27:00,KRW-BTC,2025-01-21T12:27:00,155812000,155940000,155711000,155918000,1737462599014,124441192.27937,0.79854007,3
2025-01-21 21:30:00,KRW-BTC,2025-01-21T12:30:00,155918000,156039000,155748000,156001000,1737462779113,461583115.28681,2.9604091,3
2025-01-21 21:33:00,KRW-BTC,2025-01-21T12:33:00,156001000,156275000,156000000,156113000,1737462959462,680152608.67341,4.35546491,3
2025-01-21 21:36:00,KRW-BTC,2025-01-21T12:36:00,156113000,156384000,156113000,156299000,1737463139947,312857731.37946,2.00153676,3
2025-01-21 21:39:00,KRW-BTC,2025-01-21T12:39:00,156299000,156352000,156038000,156060000,1737463317355,246099128.1227,1.57544627,3
2025-01-21 21:42:00,KRW-BTC,2025-01-21T12:42:00,156159000,156175000,156060000,156109000,1737463498437,108843099.46459,0.69731455,3
2025-01-21 21:45:00,KRW-BTC,2025-01-21T12:45:00,156106000,156109000,156028000,156030000,1737463677754,521750712.91121,3.34310389,3
2025-01-21 21:48:00,KRW-BTC,2025-01-21T12:48:00,156030000,156030000,155990000,156020000,1737463859590,351103022.9775,2.25039876,3
2025-01-21 21:51:00,KRW-BTC,2025-01-21T12:51:00,156010000,156110000,155967000,156102000,1737464036816,313746332.68427,2.01092487,3
2025-01-21 21:54:00,KRW-BTC,2025-01-21T12:54:00,156101000,156199000,156101000,156158000,1737464213930,182210095.70964,1.16677948,3
2025-01-21 21:57:00,KRW-BTC,2025-01-21T12:57:00,156158000,156171000,156032000,156163000,1737464399520,81712389.5807,0.52345748,3
2025-01-21 22:00:00,KRW-BTC,2025-01-21T13:00:00,156171000,156199000,156003000,156146000,1737464578074,395242804.06394,2.53122225,3
2025-01-21 22:03:00,KRW-BTC,2025-01-21T13:03:00,156154000,156154000,155623000,155712000,1737464759336,457608362.19579,2.93548902,3
2025-01-21 22:06:00,KRW-BTC,2025-01-21T13:06:00,155713000,156047000,155673000,155901000,1737464939597,585082751.13114,3.7528813,3
2025-01-21 22:09:00,KRW-BTC,2025-01-21T13:09:00,155876000,156027000,155800000,156001000,1737465115264,299757428.64178,1.92282472,3
2025-01-21 22:12:00,KRW-BTC,2025-01-21T13:12:00,156000000,156408000,156000000,156388000,1737465299775,563640907.51309,3.60829675,3
2025-01-21 22:15:00,KRW-BTC,2025-01-21T13:15:00,156388000,156749000,156383000,156635000,1737465478086,1049727073.27007,6.70523066,3
2025-01-21 22:18:00,KRW-BTC,2025-01-21T13:18:00,156635000,156700000,156323000,156522000,1737465656725,628522901.58028,4.01373916,3
2025-01-21 22:21:00,KRW-BTC,2025-01-21T13:21:00,156445000,156749000,156445000,156518000,1737465839813,525132726.9036,3.35256957,3
2025-01-21 22:24:00,KRW-BTC,2025-01-21T13:24:00,156518000,156575000,156091000,156158000,1737466018856,458067798.3334,2.92733492,3
2025-01-21 22:27:00,KRW-BTC,2025-01-21T13:27:00,156102000,156282000,156100000,156282000,1737466198088,259616348.74524,1.66227064,3
2025-01-21 22:30:00,KRW-BTC,2025-01-21T13:30:00,156278000,156458000,156227000,156302000,1737466378567,644385082.29022,4.12325669,3
2025-01-21 22:33:00,KRW-BTC,2025-01-21T13:33:00,156302000,156481000,156302000,156473000,1737466558350,262089224.23774,1.67624296,3
2025-01-21 22:36:00,KRW-BTC,2025-01-21T13:36:00,156474000,156499000,156241000,156342000,1737466736203,295595718.51385,1.89096107,3
2025-01-21 22:39:00,KRW-BTC,2025-01-21T13:39:00,156354000,156361000,156230000,156255000,1737466916375,289659289.26259,1.85379259,3
2025-01-21 22:42:00,KRW-BTC,2025-01-21T13:42:00,156252000,156335000,156230000,156335000,1737467096620,214908693.02236,1.37535243,3
2025-01-21 22:45:00,KRW-BTC,2025-01-21T13:45:00,156349000,156488000,156332000,156488000,1737467278558,188025528.01809,1.20223754,3
2025-01-21 22:48:00,KRW-BTC,2025-01-21T13:48:00,156488000,156587000,156481000,156531000,1737467451202,317561905.75299,2.02873523,3
2025-01-21 22:51:00,KRW-BTC,2025-01-21T13:51:00,156534000,156540000,156300000,156357000,1737467639065,342890117.32652,2.19248833,3
2025-01-21 22:54:00,KRW-BTC,2025-01-21T13:54:00,156316000,156488000,156310000,156314000,1737467818108,105326971.99081,0.67363383,3
2025-01-21 22:57:00,KRW-BTC,2025-01-21T13:57:00,156310000,156316000,156230000,156230000,1737467997096,527392461.22041,3.37541434,3
2025-01-21 23:00:00,KRW-BTC,2025-01-21T14:00:00,156231000,156430000,156230000,156403000,1737468177406,169301105.33383,1.08322787,3
2025-01-21 23:03:00,KRW-BTC,2025-01-21T14:03:00,156389000,156392000,156256000,156335000,1737468239000,25136856.29166,0.16077377,3
